"","src","lambda","dr","ol"
"643",3,110,0.00306654400490647,6.26068115234375
"644",4,110,0.000303766707168894,6.26068115234375
"645",5,110,0.00364630811303555,6.26068115234375
"646",6,110,0.0048661800486618,6.26068115234375
"647",7,110,0.00184899845916795,6.26068115234375
"648",8,110,0.00123609394313968,6.26068115234375
"649",9,110,0.00273058252427184,6.26068115234375
"650",10,110,0.00224574911774142,6.26068115234375
"651",1,110,0.00360793746241732,6.26068115234375
"652",2,110,0.00538116591928251,6.26068115234375
"653",3,110,0.0042334442092531,6.26068115234375
"654",4,110,0.00182204676586699,6.26068115234375
"655",5,110,0.00326894502228826,6.26068115234375
"656",6,110,0.00247678018575851,6.26068115234375
"657",7,110,0.000299580587177951,6.26068115234375
"658",8,110,0.00269299820466786,6.26068115234375
"659",9,110,0.00187558612066271,6.26068115234375
"660",10,110,0.00322108345534407,6.26068115234375
"661",1,110,0.00338253382533825,6.26068115234375
"662",2,110,0.00669099756690998,6.26068115234375
"663",3,110,0.00242865816636308,6.26068115234375
"664",4,110,0.00205519671168526,6.26068115234375
"665",5,110,0.00246457178065311,6.26068115234375
"666",6,110,0.00301023479831427,6.26068115234375
"667",7,110,0.000592943966795138,6.26068115234375
"668",8,110,0.000600240096038415,6.26068115234375
"669",9,110,0.000908265213442325,6.26068115234375
"670",10,110,0.00466744457409568,6.26068115234375
"671",1,110,0.00156739811912226,6.26068115234375
"672",2,110,0.00308928019771393,6.26068115234375
"673",3,110,0.00296823983377857,6.26068115234375
"674",4,110,0.00119083060434653,6.26068115234375
"675",5,110,0.00240168117682378,6.26068115234375
"676",6,110,0.00424628450106157,6.26068115234375
"677",7,110,0.000920810313075506,6.26068115234375
"678",8,110,0.00301204819277108,6.26068115234375
"679",9,110,0.00180722891566265,6.26068115234375
"680",10,110,0.00061633281972265,6.26068115234375
"681",1,110,0.00211288862058557,6.26068115234375
"682",2,110,0.00626491646778043,6.26068115234375
"683",3,110,0.00265878877400295,6.26068115234375
"684",4,110,0.00245022970903522,6.26068115234375
"685",5,110,0.00345911949685535,6.26068115234375
"686",6,110,0.00450180072028811,6.26068115234375
"687",7,110,0.00119904076738609,6.26068115234375
"688",8,110,0.00208706022659511,6.26068115234375
"689",9,110,0.00363636363636364,6.26068115234375
"690",10,110,0.00246837395865474,6.26068115234375
"691",1,110,0.00326700326700327,6.26068115234375
"692",2,110,0.00593295757935331,6.26068115234375
"693",3,110,0.00295246530853262,6.26068115234375
"694",4,110,0.00238095238095238,6.26068115234375
"695",5,110,0.00181653042688465,6.26068115234375
"696",6,110,0.00549786194257789,6.26068115234375
"697",7,110,0.000607164541590771,6.26068115234375
"698",8,110,0.00267459138187221,6.26068115234375
"699",9,110,0.00240673886883273,6.26068115234375
"700",10,110,0.00388523610280932,6.26068115234375
"701",1,110,0.00297796307325789,6.26068115234375
"702",2,110,0.00522755227552276,6.26068115234375
"703",3,110,0.00148367952522255,6.26068115234375
"704",4,110,0.00152021891152326,6.26068115234375
"705",5,110,0.000914913083257091,6.26068115234375
"706",6,110,0.00410436822046321,6.26068115234375
"707",7,110,0.000312695434646654,6.26068115234375
"708",8,110,0.0017688679245283,6.26068115234375
"709",9,110,0.00309405940594059,6.26068115234375
"710",10,110,0.00180288461538462,6.26068115234375
"711",1,110,0.000623441396508728,6.26068115234375
"712",2,110,0.00340030911901082,6.26068115234375
"713",3,110,0.00305250305250305,6.26068115234375
"714",4,110,0.00122737035900583,6.26068115234375
"715",5,110,0.00372555107109593,6.26068115234375
"716",6,110,0.00339506172839506,6.26068115234375
"717",7,110,0.000309885342423303,6.26068115234375
"718",8,110,0.0029708853238265,6.26068115234375
"719",9,110,0.00152021891152326,6.26068115234375
"720",10,110,0.00210843373493976,6.26068115234375
"721",1,110,0.00236406619385343,6.26068115234375
"722",2,110,0.00388407529130565,6.26068115234375
"723",3,110,0.00245098039215686,6.26068115234375
"724",4,110,0.00147145379635079,6.26068115234375
"725",5,110,0.00302023557837511,6.26068115234375
"726",6,110,0.00274725274725275,6.26068115234375
"727",7,110,0.000606244316459533,6.26068115234375
"728",8,110,0.00297000297000297,6.26068115234375
"729",9,110,0.00245624808105619,6.26068115234375
"730",10,110,0.00248062015503876,6.26068115234375
"731",1,110,0.0024132730015083,6.26068115234375
"732",2,110,0.00517976843388178,6.26068115234375
"733",3,110,0.00186451211932878,6.26068115234375
"734",4,110,0.000896860986547085,6.26068115234375
"735",5,110,0.00439496044535599,6.26068115234375
"736",6,110,0.00299850074962519,6.26068115234375
"737",7,110,0.000920245398773006,6.26068115234375
"738",8,110,0.00178306092124814,6.26068115234375
"739",9,110,0.00265957446808511,6.26068115234375
"740",10,110,0.00293772032902468,6.26068115234375
"741",1,110,0.00202020202020202,6.26068115234375
"742",2,110,0.00589970501474926,6.26068115234375
"743",3,110,0.000912964090079124,6.26068115234375
"744",4,110,0.0012202562538133,6.26068115234375
"745",5,110,0.000914076782449726,6.26068115234375
"746",6,110,0.00216651191581554,6.26068115234375
"747",7,110,0.000302023557837511,6.26068115234375
"748",8,110,0.00298775022408127,6.26068115234375
"749",9,110,0.00391212759554619,6.26068115234375
"750",10,110,0.0033313143549364,6.26068115234375
"751",1,110,0.00246989811670269,6.26068115234375
"752",2,110,0.00578210590383445,6.26068115234375
"753",3,110,0.0024147298520978,6.26068115234375
"754",4,110,0.000629326620516048,6.26068115234375
"755",5,110,0.003000300030003,6.26068115234375
"756",6,110,0.0030543677458766,6.26068115234375
"757",7,110,0.00120627261761158,6.26068115234375
"758",8,110,0.00399017802332719,6.26068115234375
"759",9,110,0.0012202562538133,6.26068115234375
"760",10,110,0.00155376009944065,6.26068115234375
"761",1,110,0.00401730531520396,6.26068115234375
"762",2,110,0.00301114122252334,6.26068115234375
"763",3,110,0.00243457090687766,6.26068115234375
"764",4,110,0.0023788284269997,6.26068115234375
"765",5,110,0.00304692260816575,6.26068115234375
"766",6,110,0.00242792109256449,6.26068115234375
"767",7,110,0.000619195046439629,6.26068115234375
"768",8,110,0.0011915400655347,6.26068115234375
"769",9,110,0.00307314074984634,6.26068115234375
"770",10,110,0.00209643605870021,6.26068115234375
"771",1,110,0.00146584579302257,6.26068115234375
"772",2,110,0.00403476101800124,6.26068115234375
"773",3,110,0.00331425128050618,6.26068115234375
"774",4,110,0.000607718018839259,6.26068115234375
"775",5,110,0.00301568154402895,6.26068115234375
"776",6,110,0.00244648318042813,6.26068115234375
"777",7,110,0.000297441998810232,6.26068115234375
"778",8,110,0.00293513354857646,6.26068115234375
"779",9,110,0.0020939276099312,6.26068115234375
"780",10,110,0.00211544273194319,6.26068115234375
"781",1,110,0.0031055900621118,6.26068115234375
"782",2,110,0.00174570846668606,6.26068115234375
"783",3,110,0.00302938503483793,6.26068115234375
"784",4,110,0.000927643784786642,6.26068115234375
"785",5,110,0.00249609984399376,6.26068115234375
"786",6,110,0.00302480338777979,6.26068115234375
"787",7,110,0.000925354719309068,6.26068115234375
"788",8,110,0.00248911014312383,6.26068115234375
"789",9,110,0.00213871066300031,6.26068115234375
"790",10,110,0.00328947368421053,6.26068115234375
"791",1,110,0.00243605359317905,6.26068115234375
"792",2,110,0.00334448160535117,6.26068115234375
"793",3,110,0.00292312189418299,6.26068115234375
"794",4,110,0.000301477238468496,6.26068115234375
"795",5,110,0.00335672871528837,6.26068115234375
"796",6,110,0.00276073619631902,6.26068115234375
"797",7,110,0.000300120048019208,6.26068115234375
"798",8,110,0.00152765047357165,6.26068115234375
"799",9,110,0.00284450063211125,6.26068115234375
"800",10,110,0.00301204819277108,6.26068115234375
"801",1,110,0.00329144225014961,6.26068115234375
"802",2,110,0.00571973307912297,6.26068115234375
"803",3,110,0.00208457415128052,6.26068115234375
"804",4,110,0.00277949351451513,6.26068115234375
"805",5,110,0.0027124773960217,6.26068115234375
"806",6,110,0.00443393437777121,6.26068115234375
"807",7,110,0.00120518228382043,6.26068115234375
"808",8,110,0.00235017626321974,6.26068115234375
"809",9,110,0.00156739811912226,6.26068115234375
"810",10,110,0.0039015606242497,6.26068115234375
"811",1,110,0.00244648318042813,6.26068115234375
"812",2,110,0.00462249614791988,6.26068115234375
"813",3,110,0.00299580587177951,6.26068115234375
"814",4,110,0.00151883353584447,6.26068115234375
"815",5,110,0.00207530388378298,6.26068115234375
"816",6,110,0.00300210147102972,6.26068115234375
"817",7,110,0.0012012012012012,6.26068115234375
"818",8,110,0.00389454763331336,6.26068115234375
"819",9,110,0.00152021891152326,6.26068115234375
"820",10,110,0.000901713255184851,6.26068115234375
"821",1,110,0.00305064063453325,6.26068115234375
"822",2,110,0.00488698839340257,6.26068115234375
"823",3,110,0.00303398058252427,6.26068115234375
"824",4,110,0.00209580838323353,6.26068115234375
"825",5,110,0.00207838479809976,6.26068115234375
"826",6,110,0.00391802290536468,6.26068115234375
"827",7,110,0.000300480769230769,6.26068115234375
"828",8,110,0.00243531202435312,6.26068115234375
"829",9,110,0.00241254523522316,6.26068115234375
"830",10,110,0.0036697247706422,6.26068115234375
"831",1,110,0.00357568533969011,6.26068115234375
"832",2,110,0.00629874025194961,6.26068115234375
"833",3,110,0.00180777342573064,6.26068115234375
"834",4,110,0.00259216589861751,6.26068115234375
"835",5,110,0.0042004200420042,6.26068115234375
"836",6,110,0.00419664268585132,6.26068115234375
"837",7,110,0.00061938680706101,6.26068115234375
"838",8,110,0.00329637398861253,6.26068115234375
"839",9,110,0.00210653024375564,6.26068115234375
"840",10,110,0.00180886343081097,6.26068115234375
"841",1,1110,0.653322562307393,63.1759643554688
"842",2,1110,0.94295835960251,63.1759643554688
"843",3,1110,0.662082632716791,63.1759643554688
"844",4,1110,0.429366028708134,63.1759643554688
"845",5,1110,0.650265402278285,63.1759643554688
"846",6,1110,0.911883152010579,63.1759643554688
"847",7,1110,0.226928395358624,63.1759643554688
"848",8,1110,0.639780100937275,63.1759643554688
"849",9,1110,0.450929814037193,63.1759643554688
"850",10,1110,0.650871689690535,63.1759643554688
"851",1,1110,0.6491465320351,63.1759643554688
"852",2,1110,0.944380629949822,63.1759643554688
"853",3,1110,0.6590983974839,63.1759643554688
"854",4,1110,0.426893699242218,63.1759643554688
"855",5,1110,0.647845689886835,63.1759643554688
"856",6,1110,0.908550028691371,63.1759643554688
"857",7,1110,0.230420284195031,63.1759643554688
"858",8,1110,0.645288781101231,63.1759643554688
"859",9,1110,0.450070323488045,63.1759643554688
"860",10,1110,0.652097590002975,63.1759643554688
"861",1,1110,0.649249917325557,63.1759643554688
"862",2,1110,0.942596728436048,63.1759643554688
"863",3,1110,0.659435812339719,63.1759643554688
"864",4,1110,0.42269000930903,63.1759643554688
"865",5,1110,0.644447815533981,63.1759643554688
"866",6,1110,0.909523097622963,63.1759643554688
"867",7,1110,0.227313729027602,63.1759643554688
"868",8,1110,0.640258056736306,63.1759643554688
"869",9,1110,0.451546702882149,63.1759643554688
"870",10,1110,0.65194362151001,63.1759643554688
"871",1,1110,0.648912521028599,63.1759643554688
"872",2,1110,0.9443727684599,63.1759643554688
"873",3,1110,0.659275219199808,63.1759643554688
"874",4,1110,0.42379591593737,63.1759643554688
"875",5,1110,0.649889148540955,63.1759643554688
"876",6,1110,0.909960471922996,63.1759643554688
"877",7,1110,0.222666061431381,63.1759643554688
"878",8,1110,0.64345046014103,63.1759643554688
"879",9,1110,0.444273287422979,63.1759643554688
"880",10,1110,0.648525735626299,63.1759643554688
"881",1,1110,0.65387613166257,63.1759643554688
"882",2,1110,0.946332683365832,63.1759643554688
"883",3,1110,0.663741201138236,63.1759643554688
"884",4,1110,0.421387214230287,63.1759643554688
"885",5,1110,0.650401612466532,63.1759643554688
"886",6,1110,0.913582098506209,63.1759643554688
"887",7,1110,0.222625090645395,63.1759643554688
"888",8,1110,0.635444111323097,63.1759643554688
"889",9,1110,0.445479004806675,63.1759643554688
"890",10,1110,0.647893703759626,63.1759643554688
"891",1,1110,0.643472719548462,63.1759643554688
"892",2,1110,0.94478527607362,63.1759643554688
"893",3,1110,0.658714717591068,63.1759643554688
"894",4,1110,0.425365297488674,63.1759643554688
"895",5,1110,0.652540353803085,63.1759643554688
"896",6,1110,0.91014101410141,63.1759643554688
"897",7,1110,0.224310287892888,63.1759643554688
"898",8,1110,0.633735887890069,63.1759643554688
"899",9,1110,0.451482885159117,63.1759643554688
"900",10,1110,0.65111470693995,63.1759643554688
"901",1,1110,0.654208693563881,63.1759643554688
"902",2,1110,0.944899478778853,63.1759643554688
"903",3,1110,0.66211819989156,63.1759643554688
"904",4,1110,0.418609542122341,63.1759643554688
"905",5,1110,0.652093301435407,63.1759643554688
"906",6,1110,0.912666367578884,63.1759643554688
"907",7,1110,0.229000271255915,63.1759643554688
"908",8,1110,0.642237770601603,63.1759643554688
"909",9,1110,0.449365202360374,63.1759643554688
"910",10,1110,0.649701944103286,63.1759643554688
"911",1,1110,0.650150693188668,63.1759643554688
"912",2,1110,0.942124430955994,63.1759643554688
"913",3,1110,0.660910994446636,63.1759643554688
"914",4,1110,0.420888167778379,63.1759643554688
"915",5,1110,0.655055505550555,63.1759643554688
"916",6,1110,0.912977053501887,63.1759643554688
"917",7,1110,0.219946816639667,63.1759643554688
"918",8,1110,0.633912991154702,63.1759643554688
"919",9,1110,0.455458004974081,63.1759643554688
"920",10,1110,0.646239387779505,63.1759643554688
"921",1,1110,0.648033623536476,63.1759643554688
"922",2,1110,0.945172116783985,63.1759643554688
"923",3,1110,0.656047499924651,63.1759643554688
"924",4,1110,0.426239893809581,63.1759643554688
"925",5,1110,0.652224930047838,63.1759643554688
"926",6,1110,0.906483563225375,63.1759643554688
"927",7,1110,0.230585138207491,63.1759643554688
"928",8,1110,0.644400491474123,63.1759643554688
"929",9,1110,0.448177247960505,63.1759643554688
"930",10,1110,0.647523201157045,63.1759643554688
"931",1,1110,0.648144785424611,63.1759643554688
"932",2,1110,0.944600995263505,63.1759643554688
"933",3,1110,0.658819638615796,63.1759643554688
"934",4,1110,0.420127795527157,63.1759643554688
"935",5,1110,0.648676994995655,63.1759643554688
"936",6,1110,0.913152850982271,63.1759643554688
"937",7,1110,0.222044294044777,63.1759643554688
"938",8,1110,0.639848128728982,63.1759643554688
"939",9,1110,0.452045407144773,63.1759643554688
"940",10,1110,0.642262192177692,63.1759643554688
"941",1,1110,0.651548738841292,63.1759643554688
"942",2,1110,0.944449476194789,63.1759643554688
"943",3,1110,0.661132166275642,63.1759643554688
"944",4,1110,0.429310652471302,63.1759643554688
"945",5,1110,0.65209482630088,63.1759643554688
"946",6,1110,0.91034275405893,63.1759643554688
"947",7,1110,0.226094271036741,63.1759643554688
"948",8,1110,0.638485195682325,63.1759643554688
"949",9,1110,0.449258768229481,63.1759643554688
"950",10,1110,0.647083660051873,63.1759643554688
"951",1,1110,0.649231687304192,63.1759643554688
"952",2,1110,0.944829656310971,63.1759643554688
"953",3,1110,0.661707807204343,63.1759643554688
"954",4,1110,0.427085830736035,63.1759643554688
"955",5,1110,0.649403829940985,63.1759643554688
"956",6,1110,0.908447522963409,63.1759643554688
"957",7,1110,0.23147262730098,63.1759643554688
"958",8,1110,0.642249029812581,63.1759643554688
"959",9,1110,0.452660863322265,63.1759643554688
"960",10,1110,0.649882763181627,63.1759643554688
"961",1,1110,0.646218867924528,63.1759643554688
"962",2,1110,0.943940717534717,63.1759643554688
"963",3,1110,0.661967624395197,63.1759643554688
"964",4,1110,0.423595235230418,63.1759643554688
"965",5,1110,0.654675830878634,63.1759643554688
"966",6,1110,0.909212161629634,63.1759643554688
"967",7,1110,0.231534133198369,63.1759643554688
"968",8,1110,0.639237466226358,63.1759643554688
"969",9,1110,0.452617927373628,63.1759643554688
"970",10,1110,0.655307527903111,63.1759643554688
"971",1,1110,0.650173062452972,63.1759643554688
"972",2,1110,0.944150693985459,63.1759643554688
"973",3,1110,0.661887872194569,63.1759643554688
"974",4,1110,0.422941335984814,63.1759643554688
"975",5,1110,0.653273324845291,63.1759643554688
"976",6,1110,0.907383812644097,63.1759643554688
"977",7,1110,0.22009994787994,63.1759643554688
"978",8,1110,0.640171017372716,63.1759643554688
"979",9,1110,0.456714728312679,63.1759643554688
"980",10,1110,0.652821575517314,63.1759643554688
"981",1,1110,0.647703072710678,63.1759643554688
"982",2,1110,0.944593494709553,63.1759643554688
"983",3,1110,0.660721804511278,63.1759643554688
"984",4,1110,0.427362816151457,63.1759643554688
"985",5,1110,0.650100176430131,63.1759643554688
"986",6,1110,0.911084927037071,63.1759643554688
"987",7,1110,0.230732379184382,63.1759643554688
"988",8,1110,0.640295264458136,63.1759643554688
"989",9,1110,0.446466228836537,63.1759643554688
"990",10,1110,0.651474851319446,63.1759643554688
"991",1,1110,0.646478363208401,63.1759643554688
"992",2,1110,0.943005801088452,63.1759643554688
"993",3,1110,0.656781062953048,63.1759643554688
